frame,id,bot_center_x,bot_center_y,in_shadow
608,30,403,946,False
608,32,1395,521,False
609,6,1566,688,True
609,9,1368,945,False
609,17,1513,573,False
609,19,1368,605,False
609,26,1547,626,True
609,29,1176,675,False
609,30,419,944,False
609,32,1396,521,False
610,6,1564,688,True
610,9,1362,945,False
610,17,1513,572,False
610,19,1369,604,False
610,26,1547,625,True
610,29,1172,676,False
610,30,425,944,False
610,32,1397,521,False
611,6,1564,689,True
611,9,1360,945,False
611,17,1513,572,False
611,19,1369,603,False
611,26,1547,625,True
611,29,1171,677,False
611,30,427,944,False
611,32,1397,520,False
612,6,1564,689,True
612,9,1359,945,False
612,17,1513,571,False
612,19,1369,603,False
612,26,1547,625,True
612,29,1171,677,False
612,30,428,944,False
612,32,1397,520,False
613,6,1564,689,True
613,9,1359,945,False
613,17,1512,571,False
613,19,1369,603,False
613,26,1547,625,True
613,29,1171,677,False
613,30,428,944,False
613,32,1397,520,False
614,6,1564,689,True
614,9,1359,945,False
614,17,1512,571,False
614,19,1369,603,False
614,26,1547,625,True
614,29,1171,677,False
614,30,428,944,False
614,32,1397,520,False
615,6,1561,694,True
615,9,1348,944,False
615,17,1513,571,False
615,19,1370,603,False
615,26,1547,625,True
615,29,1161,681,False
615,30,458,944,False
615,32,1397,520,False
616,6,1560,696,True
616,9,1344,944,False
616,19,1370,602,False
616,29,1158,683,False
616,30,469,944,False
616,32,1397,520,False
617,6,1559,697,True
617,9,1342,944,False
617,19,1370,602,False
617,29,1157,684,False
617,30,473,943,False
617,32,1397,520,False
618,6,1559,698,True
618,9,1342,944,False
618,19,1370,601,False
618,29,1157,684,False
618,30,474,943,False
618,32,1397,520,False
619,6,1559,698,True
619,9,1342,944,False
619,19,1370,601,False
619,29,1156,684,False
619,30,474,943,False
619,32,1397,519,False
620,6,1559,698,True
620,9,1342,944,False
620,19,1370,601,False
620,29,1156,684,False
620,30,474,943,False
620,32,1397,519,False
621,6,1558,699,True
621,9,1333,944,False
621,17,1517,564,False
621,19,1371,600,False
621,29,1154,684,False
621,30,480,940,False
621,32,1398,518,False
622,6,1558,699,True
622,9,1330,944,False
622,17,1517,563,False
622,19,1372,599,False
622,29,1153,684,False
622,30,482,939,False
622,32,1398,518,False
623,6,1558,699,True
623,9,1329,945,False
623,17,1517,563,False
623,19,1372,599,False
623,29,1153,684,False
623,30,483,938,False
623,32,1398,517,False
624,6,1557,699,True
624,9,1329,945,False
624,17,1517,563,False
624,19,1372,599,False
624,29,1153,684,False
624,30,483,938,False
624,32,1398,517,False
625,6,1557,699,True
625,9,1329,945,False
625,17,1517,563,False
625,19,1372,599,False
625,29,1153,684,False
625,30,483,938,False
625,32,1398,517,False
626,6,1557,699,True
626,9,1329,945,False
626,17,1517,563,False
626,19,1372,599,False
626,29,1153,684,False
626,30,482,937,False
626,32,1398,517,False
627,1,1421,522,False
627,6,1556,705,True
627,9,1318,945,False
627,17,1518,563,False
627,18,1512,497,False
627,19,1374,598,False
627,29,1147,689,False
627,30,506,929,False
627,32,1399,517,False
628,1,1421,521,False
628,6,1556,708,True
628,9,1314,945,False
628,17,1519,562,False
628,18,1512,497,False
628,19,1375,598,False
628,29,1146,692,False
628,30,516,926,False
628,32,1400,517,False
629,1,1420,521,False
629,6,1556,709,True
629,9,1313,945,False
629,17,1519,562,False
629,18,1512,497,False
629,19,1375,597,False
629,29,1145,693,False
629,30,518,925,False
629,32,1400,517,False
630,1,1421,521,False
630,6,1556,709,True
630,9,1313,945,False
630,17,1519,562,False
630,18,1512,497,False
630,19,1375,597,False
630,29,1145,693,False
630,30,519,925,False
630,32,1400,517,False
631,1,1421,521,False
631,6,1556,709,True
631,9,1312,945,False
631,17,1519,562,False
631,18,1512,497,False
631,19,1375,597,False
631,29,1145,693,False
631,30,519,925,False
631,32,1400,517,False
632,1,1421,521,False
632,6,1555,709,True
632,9,1313,945,False
632,17,1519,562,False
632,18,1512,497,False
632,19,1376,597,False
632,29,1145,693,False
632,30,519,925,False
632,32,1400,517,False
633,1,1421,521,False
633,6,1554,708,True
633,9,1300,945,False
633,17,1521,560,False
633,18,1512,499,False
633,19,1376,595,False
633,26,1557,581,True
633,29,1139,700,False
633,30,537,924,False
633,32,1402,517,False
634,6,1554,708,True
634,9,1296,945,False
634,17,1521,560,False
634,18,1512,500,False
634,19,1377,595,False
634,26,1557,580,True
634,29,1136,703,False
634,30,544,925,False
634,32,1403,517,False
635,6,1553,708,True
635,9,1294,945,False
635,17,1521,559,False
635,18,1512,500,False
635,19,1377,594,False
635,26,1557,578,True
635,29,1136,704,False
635,30,546,925,False
635,32,1403,516,False
636,6,1553,708,True
636,9,1294,945,False
636,17,1521,559,False
636,18,1512,501,False
636,19,1377,594,False
636,26,1557,580,True
636,29,1136,704,False
636,30,547,925,False
636,32,1403,516,False
637,6,1553,708,True
637,9,1294,945,False
637,17,1521,559,False
637,18,1512,501,False
637,19,1377,594,False
637,26,1557,580,True
637,29,1136,704,False
637,30,547,925,False
637,32,1403,516,False
638,6,1553,708,True
638,9,1294,945,False
638,17,1521,559,False
638,18,1512,500,False
638,19,1377,594,False
638,26,1557,580,True
638,29,1136,704,False
638,30,546,925,False
638,32,1403,516,False
639,6,1552,708,True
639,9,1283,944,False
639,17,1521,559,False
639,18,1512,500,False
639,19,1378,592,False
639,26,1558,570,True
639,29,1122,707,False
639,30,560,909,False
639,32,1404,516,False
640,6,1551,708,True
640,9,1279,944,False
640,17,1521,558,False
640,19,1378,592,False
640,26,1558,566,True
640,29,1117,709,False
640,30,565,902,False
640,32,1404,516,False
641,6,1551,708,True
641,9,1277,944,False
641,17,1521,558,False
641,19,1378,591,False
641,26,1558,565,True
641,29,1115,709,False
641,30,567,900,False
641,32,1404,515,False
642,6,1551,708,True
642,9,1277,943,False
642,17,1521,558,False
642,19,1378,591,False
642,26,1558,565,True
642,29,1115,709,False
642,30,568,900,False
642,32,1404,515,False
643,6,1551,708,True
643,9,1277,943,False
643,17,1521,558,False
643,19,1378,591,False
643,26,1558,565,True
643,29,1114,709,False
643,30,568,899,False
643,32,1404,515,False
644,6,1551,708,True
644,9,1277,943,False
644,17,1521,559,False
644,19,1378,591,False
644,26,1558,565,True
644,29,1115,709,False
644,30,568,899,False
644,32,1404,515,False
645,1,1426,517,False
645,6,1547,717,True
645,9,1262,943,False
645,17,1521,556,False
645,19,1380,591,False
645,26,1558,563,True
645,29,1110,714,False
645,30,590,900,False
645,32,1404,514,False
646,1,1426,516,False
646,6,1545,720,True
646,9,1258,943,False
646,17,1521,555,False
646,19,1380,590,False
646,29,1108,716,False
646,30,597,901,False
646,32,1404,514,False
647,1,1426,516,False
647,6,1545,722,True
647,9,1256,943,False
647,17,1521,554,False
647,19,1380,590,False
647,29,1107,717,False
647,30,600,901,False
647,32,1404,513,False
648,1,1426,516,False
648,6,1544,722,True
648,9,1255,943,False
648,17,1521,554,False
648,19,1380,590,False
648,29,1107,717,False
648,30,602,901,False
648,32,1404,513,False
649,1,1426,516,False
649,6,1544,722,True
649,9,1255,943,False
649,17,1521,554,False
649,19,1380,590,False
649,29,1107,717,False
649,30,602,901,False
649,32,1404,513,False
650,1,1426,516,False
650,6,1544,722,True
650,9,1255,943,False
650,17,1521,554,False
650,19,1380,590,False
650,29,1108,717,False
650,30,601,901,False
650,32,1404,513,False
651,1,1426,516,False
651,6,1541,723,True
651,9,1241,943,False
651,17,1522,554,False
651,19,1380,590,False
651,29,1104,721,False
651,30,615,899,False
651,32,1406,513,False
652,6,1541,724,True
652,9,1236,943,False
652,17,1522,553,False
652,29,1103,722,False
652,30,620,898,False
652,32,1406,512,False
653,6,1540,724,True
653,9,1234,943,False
653,17,1523,553,False
653,29,1103,723,False
653,30,622,898,False
653,32,1406,512,False
654,6,1541,724,True
654,9,1234,943,False
654,17,1523,553,False
654,29,1103,723,False
654,30,622,898,False
654,32,1406,512,False
655,6,1541,724,True
655,9,1234,943,False
655,17,1523,553,False
655,29,1103,723,False
655,30,622,898,False
655,32,1406,512,False
656,6,1541,724,True
656,9,1234,943,False
656,17,1523,553,False
656,29,1103,723,False
656,30,622,898,False
656,32,1406,512,False
657,6,1539,730,True
657,9,1222,943,False
657,17,1521,552,False
657,18,1509,494,False
657,19,1383,584,False
657,26,1555,561,True
657,29,1097,724,False
657,30,633,885,False
657,32,1406,509,False
658,6,1539,733,True
658,9,1217,943,False
658,17,1521,552,False
658,18,1509,493,False
658,19,1383,583,False
658,26,1555,561,True
658,29,1095,724,False
658,30,637,880,False
658,32,1406,508,False
659,6,1538,734,True
659,9,1216,943,False
659,17,1520,551,False
659,18,1509,493,False
659,19,1383,583,False
659,26,1555,561,True
659,29,1094,724,False
659,30,638,878,False
659,32,1406,507,False
660,6,1538,734,True
660,9,1216,943,False
660,17,1520,551,False
660,18,1509,493,False
660,19,1384,583,False
660,26,1555,561,True
660,29,1094,724,False
660,30,638,878,False
660,32,1406,507,False
661,6,1538,734,True
661,9,1216,943,False
661,17,1520,551,False
661,18,1509,493,False
661,19,1384,583,False
661,26,1555,561,True
661,29,1094,724,False
661,30,638,878,False
661,32,1406,507,False
662,6,1538,734,True
662,9,1216,943,False
662,17,1520,551,False
662,18,1509,493,False
662,19,1384,583,False
662,26,1555,561,True
662,29,1094,724,False
662,30,638,878,False
662,32,1406,507,False
663,1,1429,514,False
663,6,1535,741,True
663,9,1204,943,False
663,17,1521,549,False
663,18,1507,493,False
663,19,1384,581,False
663,26,1553,562,True
663,29,1089,738,False
663,30,662,875,False
663,32,1408,508,False
664,1,1429,513,False
664,6,1534,744,True
664,9,1199,943,False
664,17,1522,548,False
664,18,1506,493,False
664,19,1384,581,False
664,26,1552,562,True
664,29,1087,744,False
664,30,672,874,False
664,32,1408,508,False
665,6,1534,745,True
665,9,1197,943,False
665,17,1522,547,False
665,18,1505,493,False
665,19,1384,580,False
665,26,1551,562,True
665,29,1086,747,False
665,30,675,874,False
665,32,1409,508,False
666,6,1533,745,True
666,9,1197,943,False
666,17,1522,547,False
666,18,1505,493,False
666,19,1384,580,False
666,26,1551,562,True
666,29,1085,747,False
666,30,676,874,False
666,32,1409,508,False
667,6,1533,745,True
667,9,1197,943,False
667,17,1522,547,False
667,18,1505,493,False
667,19,1384,580,False
667,26,1551,562,True
667,29,1086,748,False
667,30,676,874,False
667,32,1408,508,False
668,6,1533,745,True
668,9,1198,943,False
668,17,1522,547,False
668,18,1505,493,False
668,19,1384,580,False
668,26,1551,562,True
668,29,1086,748,False
668,30,676,874,False
668,32,1408,508,False
669,6,1532,745,True
669,9,1183,944,False
669,17,1523,547,False
669,18,1505,493,False
669,19,1385,579,False
669,26,1552,564,True
669,29,1079,748,False
669,30,687,873,False
669,32,1408,508,False
670,6,1532,744,True
670,9,1178,944,False
670,17,1523,546,False
670,18,1505,493,False
670,19,1385,578,False
670,26,1552,565,True
670,29,1077,747,False
670,30,691,872,False
671,6,1531,744,True
671,9,1176,945,False
671,17,1523,546,False
671,18,1504,492,False
671,19,1385,578,False
671,26,1552,565,True
671,29,1076,747,False
671,30,692,872,False
672,6,1531,744,True
672,9,1176,945,False
672,17,1523,546,False
672,18,1504,492,False
672,19,1385,578,False
672,26,1552,566,True
672,29,1076,747,False
672,30,692,872,False
673,6,1531,744,True
673,9,1176,945,False
673,17,1523,546,False
673,18,1504,492,False
673,19,1385,578,False
673,26,1552,566,True
673,29,1076,747,False
673,30,691,872,False
674,6,1531,744,True
674,9,1176,945,False
674,17,1523,546,False
674,18,1504,492,False
674,19,1385,578,False
674,26,1552,566,True
674,29,1076,747,False
674,30,692,872,False
675,6,1527,750,True
675,9,1159,945,False
675,17,1523,545,False
675,18,1505,492,False
675,19,1385,577,False
675,26,1551,566,True
675,29,1065,754,False
675,30,708,861,False
676,6,1525,752,True
676,9,1152,945,False
676,17,1523,545,False
676,18,1505,492,False
676,19,1385,577,False
676,26,1551,567,True
676,29,1062,756,False
676,30,714,857,False
677,6,1524,753,True
677,9,1150,945,False
677,17,1523,544,False
677,18,1505,491,False
677,19,1385,576,False
677,26,1551,567,True
677,29,1060,757,False
677,30,716,855,False
677,35,1587,600,True
678,6,1524,753,True
678,9,1150,945,False
678,17,1523,544,False
678,18,1505,491,False
678,19,1385,576,False
678,26,1551,568,True
678,29,1059,757,False
678,30,717,855,False
678,35,1587,600,True
679,6,1524,753,True
679,9,1150,945,False
679,17,1523,544,False
679,18,1505,491,False
679,19,1385,576,False
679,26,1551,568,True
679,29,1059,757,False
679,30,717,855,False
679,35,1587,600,True
680,6,1524,753,True
680,9,1150,945,False
680,17,1523,544,False
680,18,1505,491,False
680,19,1385,576,False
680,26,1551,568,True
680,29,1059,757,False
680,30,717,855,False
680,35,1586,600,True
681,6,1520,759,True
681,9,1137,945,False
681,17,1522,542,False
681,18,1505,491,False
681,19,1386,576,False
681,26,1551,570,True
681,29,1052,762,False
681,30,737,855,False
681,35,1589,599,True
682,6,1519,761,True
682,9,1133,945,False
682,17,1522,542,False
682,18,1504,491,False
682,19,1386,575,False
682,26,1551,571,True
682,29,1050,764,False
682,30,744,855,False
682,35,1590,599,True
683,6,1518,762,True
683,9,1132,946,False
683,17,1522,541,False
683,18,1504,490,False
683,19,1386,575,False
683,26,1551,572,True
683,29,1049,764,False
683,30,746,855,False
683,35,1591,598,True
684,6,1518,762,True
684,9,1131,946,False
684,17,1522,541,False
684,18,1504,490,False
684,19,1387,575,False
684,26,1551,572,True
684,29,1049,764,False
684,30,747,855,False
684,35,1591,598,True
685,6,1518,762,True
685,9,1131,946,False
685,17,1522,541,False
685,18,1504,490,False
685,19,1386,575,False
685,26,1551,572,True
685,29,1048,764,False
685,30,748,855,False
685,35,1591,598,True
686,6,1518,762,True
686,9,1131,946,False
686,17,1522,541,False
686,18,1504,490,False
686,19,1386,575,False
686,26,1551,572,True
686,29,1049,764,False
686,30,747,855,False
686,35,1591,598,True
687,6,1516,762,True
687,9,1111,945,False
687,17,1522,540,False
687,18,1506,489,False
687,19,1387,574,False
687,26,1550,573,True
687,29,1043,770,False
687,30,754,853,False
687,32,1417,506,False
687,35,1593,598,True
688,6,1515,762,True
688,9,1102,945,False
688,17,1521,540,False
688,18,1506,489,False
688,19,1387,574,False
688,26,1550,574,True
688,29,1041,772,False
688,30,756,853,False
688,32,1417,505,False
688,35,1594,598,True
689,6,1515,762,True
689,9,1100,945,False
689,17,1521,539,False
689,18,1506,488,False
689,19,1387,573,False
689,26,1549,574,True
689,29,1040,773,False
689,30,757,853,False
689,32,1417,505,False
689,35,1595,597,True
690,6,1515,762,True
690,9,1100,944,False
690,17,1521,539,False
690,18,1506,488,False
690,19,1387,573,False
690,26,1549,574,True
690,29,1040,773,False
690,30,757,853,False
690,32,1417,505,False
690,35,1594,597,True
691,6,1515,762,True
691,9,1099,944,False
691,17,1521,539,False
691,18,1506,488,False
691,19,1387,573,False
691,26,1549,574,True
691,29,1040,773,False
691,30,757,853,False
691,32,1417,505,False
691,35,1595,597,True
692,6,1515,762,True
692,9,1100,944,False
692,17,1521,539,False
692,18,1506,488,False
692,19,1387,573,False
692,26,1549,574,True
692,29,1040,773,False
692,30,756,853,False
692,32,1417,505,False
692,35,1595,597,True
693,6,1513,766,True
693,9,1084,944,False
693,17,1521,539,False
693,18,1506,487,False
693,19,1389,572,False
693,26,1550,574,True
693,29,1030,786,False
693,30,775,841,False
693,32,1417,505,False
693,35,1597,597,True
694,6,1512,768,True
694,9,1078,944,False
694,17,1521,538,False
694,18,1506,487,False
694,19,1390,572,False
694,26,1550,575,True
694,29,1027,790,False
694,30,782,837,False
694,32,1417,505,False
694,35,1597,597,True
695,6,1512,768,True
695,9,1076,944,False
695,17,1521,538,False
695,18,1506,486,False
695,19,1390,571,False
695,26,1550,575,True
695,29,1025,792,False
695,30,785,835,False
695,32,1417,504,False
695,35,1597,596,True
696,6,1511,768,True
696,9,1076,944,False
696,17,1521,538,False
696,18,1505,486,False
696,19,1390,571,False
696,26,1550,575,True
696,29,1025,793,False
696,30,785,834,False
696,32,1417,504,False
696,35,1597,596,True
697,6,1512,769,True
697,9,1076,944,False
697,17,1521,538,False
697,18,1505,486,False
697,19,1390,571,False
697,26,1550,575,True
697,29,1025,793,False
697,30,786,834,False
697,32,1417,504,False
697,35,1597,596,True
698,6,1512,769,True
698,9,1076,944,False
698,17,1521,538,False
698,18,1505,486,False
698,19,1390,571,False
698,26,1550,575,True
698,29,1025,793,False
698,30,785,834,False
698,32,1417,504,False
698,35,1597,596,True
699,6,1509,782,True
699,9,1073,944,False
699,17,1523,537,False
699,18,1504,486,False
699,19,1389,569,False
699,26,1548,576,True
699,29,1013,803,False
699,30,807,832,False
699,32,1419,504,False
699,35,1597,596,True
699,37,1576,554,True
700,6,1509,787,True
700,17,1524,537,False
700,18,1504,486,False
700,19,1389,569,False
700,26,1547,576,True
700,29,1010,807,False
700,30,814,831,False
700,32,1420,504,False
700,37,1576,555,True
701,6,1509,789,True
701,17,1524,536,False
701,18,1503,486,False
701,19,1389,568,False
701,26,1547,577,True
701,29,1008,808,False
701,30,817,831,False
701,32,1420,504,False
701,37,1576,555,True
702,6,1508,789,True
702,17,1524,536,False
702,18,1504,486,False
702,19,1389,568,False
702,26,1548,577,True
702,29,1008,809,False
702,30,818,831,False
702,32,1420,504,False
702,37,1576,555,True
703,6,1508,790,True
703,17,1524,536,False
703,18,1504,486,False
703,19,1389,568,False
703,26,1548,577,True
703,29,1007,809,False
703,30,818,832,False
703,32,1420,504,False
703,37,1576,555,True
704,6,1508,790,True
704,17,1524,536,False
704,18,1504,486,False
704,19,1389,568,False
704,26,1547,577,True
704,29,1008,809,False
704,30,818,831,False
704,32,1420,504,False
704,37,1576,555,True
705,6,1506,787,True
705,17,1523,536,False
705,18,1504,486,False
705,19,1389,568,False
705,26,1548,578,True
705,29,997,811,False
705,30,823,828,False
705,32,1422,504,False
705,37,1577,556,True
706,6,1504,786,True
706,17,1523,535,False
706,26,1548,578,True
706,29,992,812,False
706,30,825,827,False
706,32,1423,504,False
706,37,1577,556,True
707,6,1504,785,True
707,17,1523,535,False
707,26,1548,579,True
707,29,991,812,False
707,30,825,826,False
707,32,1423,503,False
707,37,1577,557,True
708,6,1504,785,True
708,17,1523,535,False
708,26,1548,579,True
708,29,991,812,False
708,30,825,826,False
708,32,1423,503,False
708,37,1577,557,True
709,6,1504,785,True
709,17,1523,535,False
709,26,1548,579,True
709,29,990,812,False
709,30,825,826,False
709,32,1423,503,False
709,37,1577,557,True
710,6,1504,785,True
710,17,1523,535,False
710,26,1548,579,True
710,29,990,812,False
710,30,825,826,False
710,32,1423,503,False
710,37,1577,557,True
711,6,1500,794,True
711,17,1524,533,False
711,26,1549,583,True
711,29,968,819,False
711,30,848,819,False
711,32,1424,503,False
711,37,1577,556,True
712,6,1499,797,True
712,17,1524,533,False
712,26,1549,584,True
712,29,960,822,False
712,30,856,816,False
712,32,1425,503,False
712,37,1577,556,True
713,6,1498,798,True
713,17,1524,532,False
713,26,1549,585,True
713,29,957,823,False
713,30,859,815,False
713,32,1425,503,False
713,37,1577,556,True
714,6,1498,798,True
714,17,1524,532,False
714,26,1549,585,True
714,29,956,823,False
714,30,860,815,False
714,32,1425,503,False
714,37,1577,556,True
715,6,1498,798,True
715,17,1524,532,False
715,26,1549,585,True
715,29,956,823,False
715,30,860,815,False
715,32,1425,503,False
715,37,1577,556,True
716,6,1498,798,True
716,17,1524,532,False
716,26,1549,585,True
716,29,956,823,False
716,30,860,815,False
716,32,1425,503,False
716,37,1577,556,True
717,1,1443,506,False
717,6,1498,809,True
717,17,1525,532,False
717,18,1504,484,False
717,26,1549,585,True
717,29,951,832,False
717,30,873,817,False
717,32,1427,502,False
717,37,1576,558,True
718,1,1444,506,False
718,6,1498,813,True
718,18,1504,483,False
718,26,1549,585,True
718,29,950,835,False
718,30,877,818,False
718,32,1427,502,False
718,37,1576,558,True
719,1,1444,507,False
719,6,1498,815,True
719,18,1504,483,False
719,26,1549,585,True
719,29,949,836,False
719,30,879,818,False
719,32,1427,501,False
719,37,1576,559,True
720,1,1444,507,False
720,6,1498,815,True
720,18,1504,483,False
720,26,1549,585,True
720,29,949,836,False
720,30,880,818,False
720,32,1428,501,False
720,37,1575,559,True
721,1,1443,507,False
721,6,1498,816,True
721,18,1504,483,False
721,26,1549,585,True
721,29,949,836,False
721,30,880,818,False
721,32,1428,501,False
721,37,1576,559,True
722,1,1443,507,False
722,6,1498,816,True
722,18,1505,483,False
722,26,1549,585,True
722,29,950,836,False
722,30,880,818,False
722,32,1428,501,False
722,37,1576,559,True
723,1,1443,508,False
723,6,1499,815,True
723,17,1527,529,False
723,18,1503,483,False
723,26,1548,587,True
723,29,934,836,False
723,30,883,818,False
723,32,1427,501,False
723,37,1575,560,True
724,6,1498,814,True
724,17,1527,529,False
724,18,1502,483,False
724,26,1548,587,True
724,29,929,836,False
724,32,1427,501,False
724,37,1575,560,True
725,6,1498,814,True
725,17,1527,529,False
725,18,1503,482,False
725,26,1549,588,True
725,29,927,836,False
725,32,1427,500,False
725,37,1576,561,True
726,6,1499,814,True
726,17,1527,529,False
726,18,1503,482,False
726,26,1549,588,True
726,29,926,836,False
726,32,1427,500,False
726,37,1576,561,True
727,6,1499,814,True
727,17,1527,529,False
727,18,1503,482,False
727,26,1549,588,True
727,29,926,836,False
727,32,1427,500,False
727,37,1576,561,True
728,6,1499,814,True
728,17,1527,529,False
728,18,1503,482,False
728,26,1549,588,True
728,29,926,836,False
728,32,1427,500,False
728,37,1576,561,True
729,6,1496,824,True
729,17,1528,527,False
729,18,1501,482,False
729,19,1388,558,False
729,26,1547,589,True
729,29,903,848,False
729,30,928,794,False
729,32,1428,500,False
729,37,1575,563,True
730,6,1495,828,True
730,17,1528,527,False
730,18,1501,482,False
730,19,1387,557,False
730,26,1547,589,True
730,29,894,853,False
730,30,931,792,False
730,32,1428,500,False
730,37,1575,564,True
731,6,1495,829,True
731,17,1528,526,False
731,18,1501,481,False
731,26,1547,590,True
731,29,891,855,False
731,30,932,792,False
731,32,1429,500,False
731,37,1575,565,True
732,6,1494,830,True
732,17,1528,526,False
732,18,1501,481,False
732,26,1547,590,True
732,29,890,855,False
732,30,933,792,False
732,32,1429,500,False
732,37,1575,565,True
733,6,1494,830,True
733,17,1528,526,False
733,18,1500,481,False
733,26,1547,590,True
733,29,890,856,False
733,30,933,792,False
733,32,1428,500,False
733,37,1575,565,True
734,6,1495,830,True
734,17,1528,526,False
734,18,1500,481,False
734,26,1547,590,True
734,29,890,855,False
734,30,932,792,False
734,32,1429,500,False
734,37,1575,565,True
735,6,1492,836,True
735,17,1530,526,False
735,18,1500,481,False
735,26,1547,591,True
735,29,871,861,False
735,30,937,797,False
735,32,1429,500,False
735,37,1574,566,True
736,6,1491,838,True
736,17,1530,526,False
736,26,1547,591,True
736,29,865,863,False
736,30,939,799,False
736,32,1429,500,False
736,37,1574,567,True
737,6,1491,839,True
737,17,1530,526,False
737,26,1547,592,True
737,29,863,864,False
737,30,940,800,False
737,32,1429,499,False
737,37,1574,567,True
738,6,1491,839,True
738,17,1530,526,False
738,26,1547,592,True
738,29,862,864,False
738,30,940,800,False
738,32,1429,499,False
738,37,1574,567,True
739,6,1490,839,True
739,17,1530,526,False
739,26,1547,592,True
739,29,862,864,False
739,30,939,800,False
739,32,1429,499,False
739,37,1574,567,True
740,6,1490,839,True
740,17,1530,526,False
740,26,1547,592,True
740,29,862,864,False
740,30,940,800,False
740,32,1429,499,False
740,37,1574,567,True
741,6,1485,840,True
741,17,1530,524,False
741,18,1498,480,False
741,19,1388,553,False
741,26,1546,595,True
741,29,838,865,False
741,30,947,787,False
741,32,1431,499,False
741,37,1574,567,True
742,6,1482,840,True
742,17,1530,523,False
742,18,1498,479,False
742,19,1387,553,False
742,26,1546,596,True
742,29,830,865,False
742,30,950,782,False
742,32,1431,499,False
742,37,1574,568,True
743,6,1482,840,True
743,17,1531,522,False
743,18,1498,479,False
743,19,1387,553,False
743,26,1546,597,True
743,29,827,865,False
743,30,951,780,False
743,32,1431,498,False
743,37,1574,568,True
744,6,1481,840,True
744,17,1531,522,False
744,18,1498,479,False
744,19,1387,553,False
744,26,1546,597,True
744,29,826,865,False
744,30,951,779,False
744,32,1431,498,False
744,37,1574,568,True
745,6,1481,840,True
745,17,1531,522,False
745,18,1498,479,False
745,19,1387,553,False
745,26,1546,597,True
745,29,826,865,False
745,30,951,779,False
745,32,1431,498,False
745,37,1574,568,True
746,6,1482,840,True
746,17,1531,522,False
746,18,1498,479,False
746,19,1387,553,False
746,26,1546,597,True
746,29,826,865,False
746,30,951,780,False
746,32,1431,498,False
746,37,1574,567,True
747,6,1472,848,True
747,17,1531,522,False
747,18,1496,479,False
747,19,1387,553,False
747,26,1545,597,True
747,29,806,873,False
747,30,969,779,False
747,32,1431,498,False
747,37,1574,570,True
748,6,1469,851,True
748,18,1496,479,False
748,26,1544,598,True
748,29,799,876,False
748,30,975,779,False
748,37,1574,571,True
749,6,1467,852,True
749,18,1496,479,False
749,26,1544,598,True
749,29,796,877,False
749,30,978,779,False
749,37,1573,572,True
750,6,1467,852,True
750,18,1495,479,False
750,26,1544,598,True
750,29,795,877,False
750,30,979,779,False
750,37,1573,572,True
751,6,1467,852,True
751,18,1495,479,False
751,26,1544,598,True
751,29,795,877,False
751,30,979,779,False
751,37,1573,572,True
752,6,1467,852,True
752,18,1495,479,False
752,26,1544,598,True
752,29,796,877,False
752,30,979,779,False
752,37,1574,572,True
753,6,1465,861,True
753,18,1496,479,False
753,26,1543,599,True
753,29,784,878,False
753,30,983,778,False
753,37,1575,573,True
754,6,1464,866,True
754,18,1496,479,False
754,26,1543,599,True
754,29,780,879,False
754,30,984,777,False
754,37,1575,574,True
755,6,1464,868,True
755,18,1496,479,False
755,26,1543,600,True
755,29,778,879,False
755,30,985,777,False
755,37,1575,574,True
756,6,1464,868,True
756,18,1496,479,False
756,26,1543,600,True
756,29,778,879,False
756,30,985,777,False
756,37,1575,574,True
757,6,1464,869,True
757,18,1496,479,False
757,26,1543,600,True
757,29,778,879,False
757,30,985,777,False
757,37,1575,574,True
758,6,1464,868,True
758,18,1496,479,False
758,26,1543,600,True
758,29,779,879,False
758,30,985,777,False
758,37,1575,574,True
759,6,1461,872,False
759,18,1496,479,False
759,19,1396,548,False
759,26,1542,601,True
759,29,753,893,False
759,30,998,769,False
759,37,1574,574,True
760,6,1460,874,False
760,19,1396,547,False
760,26,1541,601,True
760,29,744,899,False
760,30,1002,766,False
760,37,1573,574,True
761,6,1459,874,False
761,19,1396,547,False
761,26,1541,602,True
761,29,740,901,False
761,30,1004,765,False
761,37,1573,574,True
762,6,1459,874,False
762,19,1396,547,False
762,26,1541,602,True
762,29,739,901,False
762,30,1005,765,False
762,37,1573,575,True
763,6,1459,875,False
763,19,1396,547,False
763,26,1541,602,True
763,29,739,902,False
763,30,1005,765,False
763,37,1573,575,True
764,6,1459,875,False
764,19,1396,547,False
764,26,1541,602,True
764,29,739,902,False
764,30,1005,765,False
764,37,1573,574,True
765,6,1452,894,False
765,19,1396,545,False
765,26,1540,604,True
765,29,717,909,False
765,30,1017,762,False
765,37,1572,576,True
766,6,1449,901,False
766,19,1396,545,False
766,26,1539,604,True
766,29,709,912,False
766,30,1021,760,False
766,37,1572,578,True
767,6,1449,904,False
767,19,1396,544,False
767,26,1539,605,True
767,29,707,913,False
767,30,1023,760,False
767,37,1573,578,True
768,6,1448,905,False
768,19,1396,544,False
768,26,1539,605,True
768,29,706,914,False
768,30,1023,760,False
768,37,1573,578,True
769,6,1448,905,False
769,19,1396,544,False
769,26,1539,605,True
769,29,705,914,False
769,30,1023,760,False
769,37,1573,579,True
770,6,1448,904,False
770,19,1396,544,False
770,26,1539,605,True
770,29,706,914,False
770,30,1023,760,False
